Stock,2009-04-01,2012-04-02,2015-04-01,2018-04-02,2021-04-01,2024-04-01
nifty 10 yr benchmark g-sec.csv,,,,1612.13,2018.05,2291.86
nifty 100.csv,,5225.3,8613.35,10596.0,14993.05,23107.15
nifty 11-15 yr g-sec index.csv,,,,1791.76,2387.61,2858.81
nifty 15 yr and above g-sec index.csv,,,,1924.26,2649.13,3165.74
nifty 1d rate index.csv,,,,,1939.59,2260.68
nifty 200.csv,,2704.85,4459.1,5565.9,7772.85,12447.2
nifty 4-8 yr g-sec index.csv,,,,1814.3,2379.6,2800.22
nifty 50 arbitrage.csv,,,,1701.62,1945.69,
nifty 50 futures index.csv,,,,3714.89,4896.4,
nifty 50 futures tr index.csv,,,,9924.39,15495.89,
nifty 50.csv,,5317.9,8586.25,10211.8,14867.35,22462.0
nifty 500.csv,,4246.95,7060.2,9023.6,12479.0,20492.55
nifty 8-13 yr g-sec.csv,,,,1714.71,2223.91,2587.66
nifty aditya birla group.csv,,,,4008.76,4852.95,7220.9
nifty alpha 50.csv,,,9184.55,12938.5,23287.5,48392.25
nifty alpha low-volatility 30.csv,,,,10891.4,14209.7,26344.25
nifty alpha quality low-volatility 30.csv,,,,8927.73,12171.62,21178.8
nifty alpha quality value low-volatility 30.csv,,,,6934.84,9200.62,18494.06
nifty auto.csv,,4216.3,8710.75,11058.45,10022.6,21385.25
nifty bank.csv,,10305.35,18617.85,24328.5,33858.0,47578.25
nifty bharat bond index - april 2025.csv,,,,,,
nifty bharat bond index - april 2030.csv,,,,,,
nifty bharat bond index - april 2031.csv,,,,,,
nifty bharat bond index - april 2032.csv,,,,,,
nifty bharat bond index - april 2033.csv,,,,,,
nifty capital markets.csv,,,,,,
nifty chemicals.csv,,,,,,
nifty commodities.csv,,2472.85,2645.8,3717.45,4590.25,8504.6
nifty composite g-sec index.csv,,,,1753.48,2271.54,2678.46
nifty consumer durables.csv,,,,,21445.35,32517.7
nifty core housing.csv,,,,,,14749.27
nifty cpse.csv,,,2379.0,2410.3,1800.55,5867.1
nifty dividend opportunities 50.csv,,1546.6,2037.25,2547.1,3096.65,5784.7
nifty energy.csv,,7542.4,8313.15,13291.25,18516.2,39489.7
nifty ev & new age automotive.csv,,,,,,
nifty financial services 25-50.csv,,,,,15663.15,22965.45
nifty financial services ex-bank.csv,,,,,,23242.36
nifty financial services.csv,,4191.45,7699.5,10261.35,15909.25,21198.4
nifty fmcg.csv,,11438.7,20145.1,26501.45,34874.55,53889.15
nifty growth sectors 15.csv,,,,6324.5,7177.1,10950.3
nifty healthcare index.csv,,,,,7386.47,12187.8
nifty high beta 50.csv,,,1794.23,2027.34,1815.97,3764.72
nifty housing.csv,,,,,,10751.69
nifty india consumption.csv,,1917.6,3440.4,4812.95,5984.75,10133.2
nifty india corporate group index - aditya birla group.csv,,,,,,
nifty india corporate group index - mahindra group.csv,,,,,,
nifty india corporate group index - tata group 25% cap.csv,,,,,,
nifty india corporate group index - tata group.csv,,,,,,
nifty india defence.csv,,,,,,4795.35
nifty india digital.csv,,,,,,7799.75
nifty india internet & e-commerce.csv,,,,,,
nifty india manufacturing.csv,,,,,,12374.65
nifty india new age consumption.csv,,,,,,
nifty india railways psu.csv,,,,,,
nifty india select 5 corporate groups (maatr).csv,,,,,,
nifty india tourism.csv,,,,,,
nifty infrastructure.csv,,2547.75,3283.4,3380.25,4149.25,8423.05
nifty ipo.csv,,,,,,
nifty it.csv,,6548.0,11952.2,12707.1,25980.4,35042.8
nifty largemidcap 250.csv,,,,5782.28,8046.98,14102.85
nifty low volatility 50.csv,,,7365.41,9706.88,13760.1,22086.17
nifty mahindra group.csv,,,,11458.04,13165.85,24149.32
nifty media.csv,,1259.75,2204.0,3332.8,1580.4,1880.05
nifty metal.csv,,3042.25,2347.65,3539.55,4189.15,8562.7
nifty microcap 250.csv,,,,,,19604.3
nifty midcap 100.csv,,,,19097.4,24117.75,48912.05
nifty midcap 150.csv,,,,6701.16,9129.65,18084.7
nifty midcap 50.csv,,2319.65,3420.95,5078.1,6917.35,13772.6
nifty midcap liquid 15.csv,,,,4291.15,5808.25,10998.95
nifty midcap select.csv,,,,,,10689.45
nifty midcap150 momentum 50.csv,,,,,,54186.05
nifty midcap150 quality 50.csv,,,,,14236.16,20582.3
nifty midsmall financial services.csv,,,,,,13269.13
nifty midsmall healthcare.csv,,,,,,33108.52
nifty midsmall india consumption.csv,,,,,,15862.62
nifty midsmall it & telecom.csv,,,,,,10026.88
nifty midsmallcap 400.csv,,,,6589.46,8400.05,16917.4
nifty midsmallcap400 momentum quality 100.csv,,,,,,44357.04
nifty mnc.csv,,5235.1,9885.05,14010.35,16273.75,26113.45
nifty mobility.csv,,,,,,18498.47
nifty next 50.csv,,10534.45,19634.3,29114.25,34689.55,61634.6
nifty non-cyclical consumer.csv,,,,,,14027.86
nifty oil & gas.csv,,,,,6283.58,11500.3
nifty pharma.csv,,5028.2,13136.2,8620.85,12377.1,19207.9
nifty private bank.csv,,,,13687.65,18093.0,23797.9
nifty pse.csv,,2923.65,3472.45,3846.65,3158.4,9292.35
nifty psu bank.csv,,3417.0,3507.8,2854.4,2214.65,7113.25
nifty quality low-volatility 30.csv,,,,7886.54,10553.49,16290.58
nifty realty.csv,,243.1,219.4,296.4,335.8,939.9
nifty reits & invits.csv,,,,,,1072.23
nifty rural.csv,,,,,,
nifty services sector.csv,,6502.25,11089.55,13625.9,20814.85,28050.85
nifty shariah 25.csv,,,3247.35,4102.88,5530.9,7796.84
nifty smallcap 100.csv,,,,7929.2,8282.55,15768.4
nifty smallcap 250.csv,,,,6393.98,7089.2,14762.15
nifty smallcap 50.csv,,3445.85,5716.3,4076.22,4130.85,7230.95
nifty smallcap250 momentum quality 100.csv,,,,,,44198.7
nifty smallcap250 quality 50.csv,,,,,,23679.42
nifty sme emerge.csv,,,,1656.33,1825.15,11412.17
nifty tata group 25% cap.csv,,,,4869.87,7784.58,16121.82
nifty tata group.csv,,,,5652.97,10504.01,18143.82
nifty top 10 equal weight.csv,,,,,,
nifty top 15 equal weight.csv,,,,,,
nifty top 20 equal weight.csv,,,,,,
nifty total market.csv,,,,,,11505.3
nifty transportation & logistics.csv,,,,,,20630.31
nifty1.csv,,541.0,861.04,103.71,155.1,241.75
nifty100 alpha 30.csv,,,,,9677.51,17661.75
nifty100 enhanced esg.csv,,,,1946.42,2963.04,4428.92
nifty100 equal weight.csv,,,,13585.5,17138.05,29595.75
nifty100 esg sector leaders.csv,,,,,2536.1,3725.0
nifty100 esg.csv,,,,1904.85,2941.19,4397.55
nifty100 liquid 15.csv,,,,4063.45,3701.6,6446.2
nifty100 low volatility 30.csv,,,,8083.55,11346.75,18229.75
nifty100 quality 30.csv,,,,,3378.6,5142.0
nifty100ew.csv,,,,,,
nifty200 alpha 30.csv,,,,,,23629.05
nifty200 momentum 30.csv,,,,,15265.7,31204.75
nifty200 quality 30.csv,,,,,12484.2,18735.5
nifty200 value 30.csv,,,,,,
nifty50 dividend points.csv,,0.0,0.0,0.0,0.0,0.0
nifty50 equal weight.csv,,,10662.99,12179.8,16258.9,28323.5
nifty50 pr 1x inverse.csv,,,,426.1,294.8,215.55
nifty50 pr 2x leverage.csv,,,,4255.75,6731.95,12439.85
nifty50 shariah.csv,,1188.61,1850.86,2408.26,3590.95,4677.01
nifty50 tr 1x inverse.csv,,,,382.55,255.35,180.35
nifty50 tr 2x leverage.csv,,,,5279.95,8985.0,17800.3
nifty50 usd.csv,,,,5425.18,7045.93,
nifty50 value 20.csv,,,,4512.25,7540.8,12285.85
nifty500 equal weight.csv,,,,,,
nifty500 largemidsmall equal-cap weighted.csv,,,,,,
nifty500 low volatility 50.csv,,,,,,
nifty500 momentum 50.csv,,,,,,
nifty500 multicap 50-25-25.csv,,,,,7915.4,14072.8
nifty500 multicap india manufacturing 50-30-20.csv,,,,,,12822.88
nifty500 multicap infrastructure 50-30-20.csv,,,,,,12829.94
nifty500 multicap momentum quality 50.csv,,,,,,
nifty500 multifactor mqvlv 50.csv,,,,,,
nifty500 quality 50.csv,,,,,,
nifty500 shariah.csv,,1253.56,2162.68,3015.08,4365.83,6648.87
nifty500 value 50.csv,,,,,4834.74,12951.66
nifty50add.csv,,,,,,230.3
niftybees.csv,308.71,533.46,860.63,1058.12,158.7,248.19
niftybetf.csv,,,,,,224.2
niftyetf.csv,,,,,151.73,237.61
niftyietf.csv,,,88.0,105.42,157.87,246.7
niftyqlity.csv,,,,,,19.04
niitltd.csv,21.85,52.8,38.85,103.85,165.45,110.45
niitmts.csv,,,,,,512.65
nilainfra.csv,,,,20.0,4.5,10.8
nilaspaces.csv,,,,,1.4,6.1
nilkamal.csv,46.4,214.3,427.2,1579.25,1951.8,1724.95
ninsys.csv,,,,,,508.0
nippobatry.csv,,196.3,348.0,417.75,361.75,584.05
niraj.csv,,,,,40.2,38.75
nirajispat.csv,,,,,,
nirman_sme.csv,,,,,,186.6
nitco.csv,25.05,40.4,17.05,94.5,20.15,58.7
nitinspin.csv,3.8,6.55,30.1,102.2,84.7,339.4
nitiraj.csv,,,,,,176.4
nivabupa.csv,,,,,,
nkind.csv,,,,45.5,21.75,
nlcindia.csv,84.55,89.2,70.75,85.7,50.75,231.45
nmdc.csv,52.05,55.0,42.9,39.3,46.15,70.85
nmsteel_sme.csv,,,,,,
nocil.csv,12.0,16.85,39.85,196.9,180.4,258.8
noidatoll.csv,25.0,23.35,33.65,12.0,6.3,7.8
norbteaexp.csv,6.3,5.0,7.5,6.8,5.6,13.0
northarc.csv,,,,,,
novaagri.csv,,,,,,54.15
npbet.csv,,,,,177.91,243.65
npst_sme.csv,,,,,,1165.0
nrail.csv,,,,426.5,242.7,478.45
nrbbearing.csv,16.9,36.9,131.15,163.55,112.35,294.55
nrl.csv,,,,,,103.2
nsil.csv,472.0,771.0,659.9,1217.75,1093.45,3502.65
nslnisp.csv,,,,,,60.95
ntl.csv,,,,,,4.1
ntpc.csv,148.75,139.6,123.1,142.0,107.9,342.35
ntpcgreen.csv,,,,,,
nucleus.csv,52.65,64.1,183.3,410.6,495.35,1244.1
nureca.csv,,,,,601.5,278.05
nuvama.csv,,,,,,4627.9
nuvoco.csv,,,,,,320.35
nv20.csv,,,,45.9,81.23,140.46
nv20bees.csv,,,,467.25,80.18,139.89
nv20ietf.csv,,,,46.09,78.95,13.6
nykaa.csv,,,,,,164.55
oal.csv,,,,,588.65,331.4
obcl.csv,,,,,,51.5
oberoirlty.csv,,277.25,283.9,501.3,578.85,1503.35
obscp_sme.csv,,,,,,
occl.csv,,,,1096.3,937.5,703.0
occlltd.csv,,,,,,
odigma.csv,,,,,,
ofss.csv,784.85,2616.15,3254.15,3938.45,3209.1,8949.65
oil.csv,,164.35,152.6,151.35,82.65,394.0
oilcountub.csv,37.9,52.05,31.65,33.6,5.35,35.6
oilietf.csv,,,,,,
olaelec.csv,,,,,,
olectra.csv,14.6,10.95,16.0,187.1,219.45,1914.95
olil_sme.csv,,,,,,
omaxauto.csv,18.8,37.7,41.9,140.95,43.55,106.35
omaxe.csv,38.9,121.25,136.75,221.5,68.45,99.6
omfurn_sme.csv,,,,,,72.8
ominfral.csv,,29.65,37.35,50.25,22.85,133.75
omkarchem.csv,,57.65,167.5,34.35,12.2,5.9
ondoor_sme.csv,,,,,,288.85
onelifecap.csv,,322.55,126.85,20.15,6.05,33.25
onepoint.csv,,,,9.65,1.75,54.0
onesource.csv,,,,,,
ongc.csv,134.05,179.9,204.3,179.95,104.35,269.9
onmobile.csv,155.95,59.7,74.95,45.05,92.55,66.65
onwardtec.csv,10.85,35.8,49.1,90.55,123.75,465.3
onyx_sme.csv,,,,,,
optiemus.csv,,,,245.4,127.1,269.6
orbtexp.csv,,,176.7,149.4,57.0,161.35
orchasp.csv,,,,,,
orchpharma.csv,,,,,2527.9,1106.35
oriana_sme.csv,,,,,,826.25
oriconent.csv,,,,52.55,18.8,38.05
orientaltl.csv,,6.65,2.15,12.3,6.05,8.7
orientbell.csv,,57.4,146.0,277.05,216.5,352.6
orientcem.csv,,,179.5,142.15,101.6,213.2
orientcer.csv,18.0,7.3,24.0,37.15,21.45,49.85
orientelec.csv,,,,,317.25,198.55
orienthot.csv,15.6,26.3,20.0,43.95,22.95,122.1
orientltd.csv,,95.0,,267.0,80.45,79.45
orientppr.csv,25.65,58.95,24.1,42.4,25.6,43.85
orienttech.csv,,,,,,
orissamine.csv,,3528.8,2156.7,1566.8,2471.2,6120.95
ortel.csv,,,157.05,20.7,0.85,1.05
ortinglobe.csv,,,,,29.45,18.4
oseldevice_sme.csv,,,,,,
osiahyper.csv,,,,,,29.45
oswalagro.csv,,,,13.0,10.15,44.0
oswalgreen.csv,11.05,37.65,22.8,27.0,18.7,31.45
oswalseeds.csv,,,,,5.4,30.0
owais_sme.csv,,,,,,482.45
pageind.csv,360.0,2700.7,14355.4,22216.55,30197.6,34724.75
paisalo.csv,,16.0,17.25,15.3,39.05,65.4
pakka.csv,,,,,,301.1
palashsecu.csv,,,,52.5,50.0,124.5
palredtec.csv,,,,71.85,97.6,142.65
panaceabio.csv,59.75,78.3,134.0,267.75,190.5,132.25
panache.csv,,,,,62.1,75.4
panamapet.csv,,25.75,40.4,195.85,166.15,334.95
pansari.csv,,,,,51.0,80.55
par.csv,,,,,129.3,221.3
paracables.csv,7.0,2.25,2.9,13.8,8.5,70.4
paradeep.csv,,,,,,69.9
paragmilk.csv,,,,254.8,111.45,214.45
paragon_sme.csv,,,,,,122.45
paramatrix_sme.csv,,,,,,
paramount_sme.csv,,,,,,
paras.csv,,,,,,648.0
paraspetro.csv,,,,,,2.75
parin_sme.csv,,,,,,144.0
parkhotels.csv,,,,,,200.05
parsvnath.csv,19.4,56.6,18.9,14.5,8.95,16.45
partycrus_sme.csv,,,,,9.95,110.1
pashupati_sme.csv,,,,,,85.5
pasuptac.csv,,,,,,38.35
patanjali.csv,,,,,674.1,1387.25
pateleng.csv,140.5,108.85,78.1,63.75,12.4,60.3
patintlog.csv,17.15,22.25,124.85,57.45,17.0,22.35
pattech_sme.csv,,,,,,55.0
pavnaind.csv,,,,,165.15,530.9
paytm.csv,,,,,,406.05
pcbl.csv,3.6,10.8,12.9,113.95,99.35,275.3
pccl_sme.csv,,,,,,
pcjeweller.csv,,,16.05,31.3,2.75,5.65
pdmjepaper.csv,,,,25.35,24.55,63.6
pdsl.csv,,,31.1,58.05,134.4,486.45
pearlpoly.csv,,12.85,12.05,23.85,14.2,32.85
pel.csv,193.5,470.25,878.55,2471.1,1779.8,859.5
pelatro_sme.csv,,,,,,
penind.csv,,31.9,54.55,51.0,17.5,133.75
peninland.csv,23.5,33.65,29.0,21.0,8.5,50.3
pentagon_sme.csv,,,,,,118.0
perfect_sme.csv,,,,,,42.45
persistent.csv,,79.2,375.0,343.6,976.6,3996.65
petronet.csv,20.5,86.7,87.95,230.85,227.75,265.4
pfc.csv,56.9,77.5,113.05,69.7,91.5,401.2
pfizer.csv,582.55,1200.2,2216.5,2204.05,4551.5,4448.35
pfocus.csv,9.0,45.25,40.75,89.85,60.85,106.85
pfs.csv,,16.25,57.15,24.05,18.7,40.8
pgel.csv,,20.6,9.8,32.45,39.05,179.25
pghh.csv,744.95,2227.25,7188.95,9391.75,12567.55,16596.45
pghl.csv,363.1,605.6,913.3,1517.8,6169.3,4781.55
pgil.csv,23.6,36.5,127.0,52.9,84.4,573.25
phantomfx_sme.csv,,,,,,474.35
pharmabees.csv,,,,,,19.51
phoenixltd.csv,36.6,102.2,177.6,304.7,383.9,1423.05
phoglobal_sme.csv,,,,,,
pidilitind.csv,43.15,172.55,602.5,941.4,1823.15,3051.55
pigl.csv,,,,,41.8,67.4
piind.csv,,105.1,610.45,904.3,2249.8,3888.15
pilaniinvs.csv,,1079.95,,1922.85,1693.0,3439.8
pilita.csv,,,3.55,11.75,18.4,12.2
pioneeremb.csv,10.6,9.8,23.45,29.3,39.45,38.95
pittieng.csv,12.2,42.4,62.1,86.35,67.8,808.25
pixtrans.csv,,,,,,1348.35
pktea.csv,,,,311.2,229.45,325.4
pladainfo_sme.csv,,,,,,27.0
plastiblen.csv,,37.0,112.35,207.55,229.8,246.05
platind.csv,,,,,,178.6
plazacable.csv,,,,,,85.55
pnb.csv,81.15,185.8,151.95,96.3,38.2,125.6
pnbgilts.csv,14.45,19.1,30.6,35.3,51.2,114.25
pnbhousing.csv,,,,1257.0,393.05,749.3
pnc.csv,15.0,12.0,12.6,15.25,43.9,58.35
pncinfra.csv,,,,172.1,257.5,433.65
pngjl.csv,,,,,,
pocl.csv,,,,,,341.3
poddarhous.csv,,,,929.6,186.85,91.8
poddarment.csv,,,,280.9,192.0,343.65
pokarna.csv,,,,189.35,267.4,442.8
policybzr.csv,,,,,,1172.2
polycab.csv,,,,,1396.25,5133.0
polymed.csv,,30.05,253.2,253.75,837.2,1575.7
polyplex.csv,60.0,185.45,201.65,474.85,870.15,829.3
polysil_sme.csv,,,,,,34.0
ponnierode.csv,27.85,130.7,136.15,146.65,149.95,413.55
poonawalla.csv,31.2,74.65,97.7,158.8,115.6,475.0
positron_sme.csv,,,,,,
powergrid.csv,51.7,61.1,82.4,109.65,123.0,280.15
powerindia.csv,,,,,1382.7,7023.95
powermech.csv,,,,442.5,288.1,2632.3
ppap.csv,30.15,71.1,90.4,555.45,199.2,191.45
ppl.csv,,,,,130.3,368.8
pplpharma.csv,,,,,,129.9
ppsl_sme.csv,,,,,,
praeng.csv,14.1,6.6,6.6,11.2,8.05,25.25
prajind.csv,59.8,80.45,66.65,83.45,193.15,532.85
prakash.csv,49.05,48.35,35.25,177.5,81.4,171.6
prakashstl.csv,,15.45,13.2,0.2,0.75,8.0
pramara_sme.csv,,,,,,97.75
pranik_sme.csv,,,,,,
pratham_sme.csv,,,,,,108.65
praxis.csv,,,,195.95,35.05,21.3
precam.csv,,,,108.6,41.2,222.25
precision_sme.csv,,,,,,52.6
precot.csv,24.65,,55.8,62.0,112.5,321.0
precwire.csv,1.8,5.05,8.45,37.75,26.05,131.3
premexpln.csv,,,,67.35,31.35,302.6
premier.csv,35.1,67.0,40.7,22.05,2.5,3.0
premierene.csv,,,,,,
premierpol.csv,,,2.3,8.55,7.55,40.9
premium_sme.csv,,,,,,
presstonic_sme.csv,,,,,,136.95
prestige.csv,,101.1,281.45,297.1,308.85,1267.05
pricolltd.csv,,,,89.9,71.5,395.65
primesecu.csv,12.2,13.2,4.35,45.95,43.55,181.15
princepipe.csv,,,,,427.5,571.65
priti.csv,,,,,,167.65
pritika_sme.csv,,,,,,70.8
pritikauto.csv,,,,,,30.9
priviscl.csv,,,,389.05,843.95,1018.45
prizor_sme.csv,,,,,,
prlind_sme.csv,,,,,,
prolife_sme.csv,,,,,,205.0
propequity_sme.csv,,,,,,286.5
protean.csv,,,,,,
prov_sme.csv,,,,,,971.15
prozoner.csv,,,29.6,50.1,17.1,32.15
prsmjohnsn.csv,23.6,51.85,103.9,114.25,134.05,181.35
prudent.csv,,,,,,1271.85
prudmouli.csv,,,,,,23.1
psb.csv,,75.15,47.15,37.75,18.45,63.5
psfl_sme.csv,,,,,,
pspproject.csv,,,,484.55,466.15,713.55
psraj_sme.csv,,,,,,
psubank.csv,150.0,362.0,350.7,284.93,217.55,705.62
psubankadd.csv,,,,,,70.69
psubnkbees.csv,157.0,349.6,384.29,328.49,24.02,78.71
psubnkietf.csv,,,,,,71.38
ptc.csv,71.95,67.25,79.45,91.05,78.8,192.25
ptcil.csv,,,,,,7765.5
ptl.csv,3.65,17.5,17.35,24.25,19.5,40.1
pulz_sme.csv,,,,,,64.5
punjabchem.csv,154.65,57.45,190.9,399.55,896.15,980.15
purpleuted_sme.csv,,,,,,
purva.csv,41.9,69.45,64.1,145.8,71.95,229.2
purvflexi_sme.csv,,,,,,219.1
pvp.csv,,,,,,38.5
pvrinox.csv,74.6,148.0,668.7,1233.1,1238.05,1385.3
pvsl.csv,,,,,,260.85
pvtbanietf.csv,,,,,178.93,23.71
pvtbankadd.csv,,,,,,23.83
pyramid.csv,,,,,,155.75
qfil_sme.csv,,,,,,102.05
qgoldhalf.csv,728.44,1344.95,1219.85,1363.95,1942.9,57.91
qmsmedi_sme.csv,,,,,,119.5
qnifty.csv,299.0,539.9,898.2,,1534.0,2402.26
qpower.csv,,,,,,
quadfuture.csv,,,,,,
quadpro_sme.csv,,,,,,
qual30ietf.csv,,,,,,188.93
quess.csv,,,,1019.45,689.75,520.75
questlab_sme.csv,,,,,,
quickheal.csv,,,,290.4,189.3,491.3
quicktouch_sme.csv,,,,,,195.0
quintegra.csv,4.0,2.45,,,,2.0
qvcel_sme.csv,,,,,,
race.csv,,,,,,329.1
raclgear.csv,,,,,,
radaan.csv,2.55,2.2,0.45,,0.85,2.0
radhikajwe.csv,,,,,,68.35
radiantcms.csv,,,,,,79.95
radico.csv,64.7,130.1,89.85,357.4,565.1,1732.15
radiocity.csv,,,,58.2,21.9,17.2
radiowalla_sme.csv,,,,,,
railtel.csv,,,,,128.8,389.0
rain.csv,16.5,37.7,28.4,383.5,149.9,163.55
rainbow.csv,,,,,,1352.05
rajeshexpo.csv,27.2,130.85,204.55,739.15,492.35,289.0
rajindltd_sme.csv,,,,,,
rajmet.csv,,,,,3.85,10.8
rajputana_sme.csv,,,,,,
rajratan.csv,,,,,154.4,613.85
rajriltd.csv,,,,,,21.55
rajsreesug.csv,47.95,37.7,20.4,32.2,18.1,63.65
rajtv.csv,11.25,38.45,113.15,53.9,32.8,59.2
rajvir.csv,,,,,,
rallis.csv,26.85,121.9,230.6,234.95,259.8,256.25
ramanews.csv,13.05,8.15,6.15,24.8,16.8,16.1
ramapho.csv,,,,,,86.1
ramasteel.csv,,,,2.4,0.95,14.3
ramcocem.csv,70.05,155.15,310.65,741.2,1027.05,845.95
ramcoind.csv,389.35,45.4,69.95,244.7,257.95,213.6
ramcosys.csv,45.8,99.1,647.6,385.4,570.5,275.45
ramky.csv,,219.9,41.75,195.5,76.3,553.05
ramrat.csv,,,,,,281.4
ranasug.csv,7.35,3.8,2.4,5.0,9.8,21.1
raneengine.csv,47.75,187.5,577.8,488.25,266.7,318.9
raneholdin.csv,47.4,207.35,590.0,2570.8,600.2,1137.6
rappid_sme.csv,,,,,,
rategain.csv,,,,,,737.95
ratnamani.csv,25.1,71.4,462.25,586.85,1330.4,2813.3
ratnaveer.csv,,,,,,124.35
raymond.csv,80.7,428.05,452.95,926.05,368.7,1822.2
raymondlsl.csv,,,,,,
rba.csv,,,,,131.1,103.45
rbl.csv,45.45,110.65,315.0,1000.4,799.45,739.65
rblbank.csv,,,,484.65,216.2,247.7
rbminfra_sme.csv,,,,,,601.75
rbs_sme.csv,,,,,,
rbzjewel.csv,,,,,,158.25
rcdl_sme.csv,,,,,,35.6
rcf.csv,38.35,58.05,59.7,75.45,79.05,137.5
rcom.csv,179.9,85.5,60.7,22.5,1.75,1.65
readymix_sme.csv,,,,,,
recltd.csv,35.8,81.15,126.6,96.05,99.55,460.55
redington.csv,10.85,43.5,65.75,75.8,92.0,209.95
redtape.csv,,,,,,171.05
refex.csv,,0.8,2.15,3.15,18.85,140.5
refractory_sme.csv,,,,,,
regenceram.csv,5.75,,,4.35,,35.0
relaxo.csv,,15.75,165.95,326.9,904.35,822.65
relcapital.csv,386.2,398.9,432.55,445.35,11.25,
relchemq.csv,,,,,,197.25
reliable.csv,,,,43.55,,65.55
reliance.csv,197.65,185.1,209.0,446.5,1010.9,1484.8
religare.csv,324.1,377.8,343.85,54.25,94.95,215.1
relinfra.csv,550.0,613.25,442.4,443.35,38.2,268.65
reltd.csv,,,,,,
remsonsind.csv,,5.0,6.4,14.4,28.35,188.15
remus_sme.csv,,,,,,1719.1
renuka.csv,47.7,31.8,12.7,15.35,9.7,42.35
repcohome.csv,,,637.85,573.95,336.9,443.6
repl.csv,,,,,207.05,180.9
repro.csv,54.8,194.65,350.3,681.7,360.0,821.4
responind.csv,,90.0,117.9,40.3,182.1,297.75
retail.csv,,,,,,
rexpipes_sme.csv,,,,,,
rexpro_sme.csv,,,,,,
rgl.csv,4.3,17.1,17.25,63.2,61.75,105.75
rhfl.csv,,,,61.2,2.5,2.9
rhim.csv,,25.6,85.6,158.1,237.4,575.4
rhl.csv,,,,,,182.45
richa_sme.csv,,,,,,
ricoauto.csv,9.6,10.35,44.35,84.05,37.65,142.05
riil.csv,308.5,441.35,401.5,461.1,374.95,1321.0
rilinfra_sme.csv,,,,,,41.0
rishabh.csv,,,,,,454.5
ritco.csv,,,,,,236.45
rites.csv,,,,,122.4,344.45
ritezone_sme.csv,,,,,,
rkdl.csv,,11.5,4.15,13.35,7.65,20.9
rkec.csv,,,,130.0,62.65,105.85
rkforge.csv,5.45,28.85,87.75,153.65,106.35,714.2
rkswamy.csv,,,,,,274.9
rmdrip_sme.csv,,,,57.5,21.3,140.0
rml.csv,28.75,122.75,320.95,863.35,375.5,726.1
rnfi_sme.csv,,,,,,
rockingdce_sme.csv,,,,,,383.7
rohltd.csv,41.75,49.3,41.95,167.2,65.9,379.35
rolexrings.csv,,,,,,1849.3
rollt.csv,,,,4.8,2.35,1.6
rolta.csv,61.2,94.85,171.9,59.75,3.4,4.65
roml.csv,,,,,93.05,45.7
rossari.csv,,,,,1073.6,699.9
rossellind.csv,,,81.85,97.6,109.7,368.75
rosstech.csv,,,,,,
roto.csv,,,,,,184.0
route.csv,,,,,1469.7,1616.65
roxhitech_sme.csv,,,,,,108.9
royalarc_sme.csv,,,,,,
rpel.csv,,,,,,
rpglife.csv,24.3,65.95,168.5,397.15,388.1,1543.1
rpower.csv,104.8,122.3,57.3,37.45,4.55,28.9
rppinfra.csv,,60.1,123.75,277.45,61.95,110.75
rppl.csv,,,,,14.0,41.65
rpsgvent.csv,,,,,370.2,658.75
rptech.csv,,,,,,324.2
rrkabel.csv,,,,,,1559.9
rssoftware.csv,4.7,31.7,201.05,52.95,25.2,197.75
rswm.csv,29.25,74.5,225.95,328.95,193.55,182.05
rsystems.csv,5.0,15.3,87.5,36.1,114.4,448.8
rtnindia.csv,,,2.05,5.4,4.95,76.2
rtnpower.csv,,16.55,9.3,5.3,2.65,8.65
rubfila.csv,,,,,,
rubymills.csv,36.25,92.45,69.7,152.15,84.45,196.1
ruchinfra.csv,9.0,16.3,8.25,3.6,6.1,12.75
ruchira.csv,4.7,9.25,25.35,154.15,57.6,117.35
rulka_sme.csv,,,,,,
rupa.csv,,140.0,213.4,388.7,307.5,247.3
rushil.csv,,21.2,7.1,82.0,22.0,31.55
rustomjee.csv,,,,,,638.75
rvhl.csv,,,,,16.5,41.3
rvnl.csv,,,,,29.65,261.75
rvth.csv,,,,,,
s&spower.csv,,,,,19.85,225.2
saakshi_sme.csv,,,,,,230.05
sabar_sme.csv,,,,,,19.4
sabevents.csv,,,,9.55,1.35,5.3
sabtnl.csv,,,,,,
sadbhav.csv,32.45,153.35,348.7,390.3,64.3,31.35
sadbhin.csv,,,,133.1,20.4,7.0
sadhav_sme.csv,,,,,,190.05
sadhnaniq.csv,,,,,,67.65
safari.csv,,,,,307.9,1838.05
sagardeep.csv,,,,,33.8,23.6
sagcem.csv,28.3,32.2,61.4,186.6,147.0,219.9
sagility.csv,,,,,,
sah.csv,,,,,,92.25
sahaj_sme.csv,,,,,,21.45
sahajsolar_sme.csv,,,,,,
sahana_sme.csv,,,,,,874.25
sahasra_sme.csv,,,,,,
sahyadri.csv,,,,,,365.6
saifl_sme.csv,,,,,,94.0
sail.csv,97.45,96.05,70.2,73.05,83.85,140.75
sailife.csv,,,,,,
sajhotels_sme.csv,,,,,,
sakar.csv,,,,,115.5,373.45
sakhtisug.csv,23.95,25.4,13.6,17.0,9.7,31.9
saksoft.csv,2.5,5.05,11.7,18.15,29.5,214.35
